split,strategy,contract_title,contract_words,chunk_count,span_count,covered_span_count,span_coverage
train,fixed_300_no_overlap,RaeSystemsInc_20001114_10-Q_EX-10.57_2631790_EX-10.57_Co-Branding Agreement,5582,19,29,26,0.896551724137931
train,fixed_300_no_overlap,QBIOMEDINC_04_08_2020-EX-99.1-JOINT FILING AGREEMENT,429,2,13,13,1.0
train,fixed_300_no_overlap,ZogenixInc_20190509_10-Q_EX-10.2_11663313_EX-10.2_Distributor Agreement,26626,89,70,54,0.7714285714285715
train,fixed_300_no_overlap,LeadersonlineInc_20000427_S-1A_EX-10.8_4991089_EX-10.8_Co-Branding Agreement,8078,27,44,36,0.8181818181818182
train,fixed_300_no_overlap,ArcaUsTreasuryFund_20200207_N-2_EX-99.K5_11971930_EX-99.K5_Development Agreement,2316,8,12,12,1.0
train,fixed_300_no_overlap,BIOAMBERINC_04_10_2013-EX-10.34-DEVELOPMENT AGREEMENT - First Amendment,940,4,7,7,1.0
train,fixed_300_no_overlap,"XACCT Technologies, Inc.SUPPORT AND MAINTENANCE AGREEMENT",1796,6,14,11,0.7857142857142857
train,fixed_300_no_overlap,CHANGEPOINTCORP_03_08_2000-EX-10.6-LICENSE AND HOSTING AGREEMENT,18806,63,82,67,0.8170731707317073
train,fixed_300_no_overlap,Apollo Endosurgery - Manufacturing and Supply Agreement,7248,25,24,20,0.8333333333333334
train,fixed_300_no_overlap,"MJBIOTECH,INC_12_06_2018-EX-99.01-JOINT VENTURE AGREEMENT",3709,13,22,21,0.9545454545454546
train,fixed_300_no_overlap,IDREAMSKYTECHNOLOGYLTD_07_03_2014-EX-10.39-Cooperation Agreement on Mobile Game Business,12072,41,26,22,0.8461538461538461
train,fixed_300_no_overlap,"CANOPETROLEUM,INC_12_13_2007-EX-10.1-Sponsorship Agreement",1449,5,14,13,0.9285714285714286
train,fixed_300_no_overlap,"HOSPITALITYINVESTORSTRUST,INC_04_07_2014-EX-10.26-FRANCHISE AGREEMENT",23061,77,49,41,0.8367346938775511
train,fixed_300_no_overlap,FulucaiProductionsLtd_20131223_10-Q_EX-10.9_8368347_EX-10.9_Content License Agreement,2804,10,28,25,0.8928571428571429
train,fixed_300_no_overlap,MPLXLP_06_17_2015-EX-10.1-TRANSPORTATION SERVICES AGREEMENT,8966,30,30,28,0.9333333333333333
train,fixed_300_no_overlap,LOGANSROADHOUSEINC_03_27_1998-EX-10.17-SPONSORSHIP AGREEMENT,2865,10,19,18,0.9473684210526315
train,fixed_300_no_overlap,FuelcellEnergyInc_20191106_8-K_EX-10.1_11868007_EX-10.1_Development Agreement,15880,53,60,50,0.8333333333333334
train,fixed_300_no_overlap,"THERAVANCEBIOPHARMA,INC_05_08_2020-EX-10.2-SERVICE AGREEMENT",5294,18,16,15,0.9375
train,fixed_300_no_overlap,DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT,6760,23,33,30,0.9090909090909091
train,fixed_300_no_overlap,ULTRAGENYXPHARMACEUTICALINC_12_23_2013-EX-10.9-SUPPLY AGREEMENT,2274,8,16,14,0.875
train,fixed_300_no_overlap,"NETGEAR,INC_04_21_2003-EX-10.16- AMENDMENT #2 TO THE DISTRIBUTION AGREEMENT",555,2,6,6,1.0
train,fixed_300_no_overlap,SFGFINANCIALCORP_05_12_2009-EX-10.1-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT,7749,26,32,26,0.8125
train,fixed_300_no_overlap,"VAXCYTE,INC_05_22_2020-EX-10.19-SUPPLY AGREEMENT",15227,51,29,22,0.7586206896551724
train,fixed_300_no_overlap,"OTISWORLDWIDECORP_04_03_2020-EX-10.4-INTELLECTUAL PROPERTY AGREEMENT by and among UNITED TECHNOLOGIES CORPORATION, OTIS WORLDWIDE CORPORATION and CARRIER ~1",9672,33,32,25,0.78125
train,fixed_300_no_overlap,"GIGGLESN_HUGS,INC_06_23_2016-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",3430,12,19,17,0.8947368421052632
train,fixed_300_no_overlap,ExactSciencesCorp_20180822_8-K_EX-10.1_11331629_EX-10.1_Promotion Agreement,24685,83,43,34,0.7906976744186046
train,fixed_300_no_overlap,GlobalTechnologiesGroupInc_20050928_10KSB_EX-10.9_4148808_EX-10.9_Content License Agreement,5899,20,18,17,0.9444444444444444
train,fixed_300_no_overlap,HertzGroupRealtyTrustInc_20190920_S-11A_EX-10.8_11816941_EX-10.8_Trademark License Agreement,2236,8,15,15,1.0
train,fixed_300_no_overlap,QuantumGroupIncFl_20090120_8-K_EX-99.2_3672910_EX-99.2_Hosting Agreement,17414,59,32,29,0.90625
train,fixed_300_no_overlap,"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",17703,60,51,46,0.9019607843137255
train,fixed_300_no_overlap,"Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT",42742,143,65,49,0.7538461538461538
train,fixed_300_no_overlap,MERCATAINC_03_09_2000-EX-10.21-SPONSORSHIP AGREEMENT,3224,11,12,11,0.9166666666666666
train,fixed_300_no_overlap,"MEDALISTDIVERSIFIEDREIT,INC_05_18_2020-EX-10.1-CONSULTING AGREEMENT",3724,13,34,30,0.8823529411764706
train,fixed_300_no_overlap,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",26407,89,75,63,0.84
train,fixed_300_no_overlap,RevolutionMedicinesInc_20200117_S-1_EX-10.1_11948417_EX-10.1_Development Agreement,40936,137,90,65,0.7222222222222222
train,fixed_300_no_overlap,"ETELOS,INC_03_09_2004-EX-10.8-DISTRIBUTOR AGREEMENT",3863,13,25,22,0.88
train,fixed_300_no_overlap,LifewayFoodsInc_20160316_10-K_EX-10.24_9489766_EX-10.24_Endorsement Agreement,1656,6,16,15,0.9375
train,fixed_300_no_overlap,"LEGACYTECHNOLOGYHOLDINGS,INC_12_09_2005-EX-10.2-DISTRIBUTOR AGREEMENT",1937,7,23,22,0.9565217391304348
train,fixed_300_no_overlap,DeltathreeInc_19991102_S-1A_EX-10.19_6227850_EX-10.19_Co-Branding Agreement_ Service Agreement,4070,14,17,16,0.9411764705882353
train,fixed_300_no_overlap,"SPRINGBANKPHARMACEUTICALS,INC_04_08_2020-EX-99.A-JOINT FILING AGREEMENT",246,1,6,6,1.0
train,fixed_300_no_overlap,ImineCorp_20180725_S-1_EX-10.5_11275970_EX-10.5_Distributor Agreement,5369,18,23,22,0.9565217391304348
train,fixed_300_no_overlap,CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT,4889,17,27,23,0.8518518518518519
train,fixed_300_no_overlap,Microgenics Corporation - Collaborative Development and Commercialization Agreement,28415,95,54,46,0.8518518518518519
train,fixed_300_no_overlap,VgrabCommunicationsInc_20200129_10-K_EX-10.33_11958828_EX-10.33_Development Agreement,2297,8,13,11,0.8461538461538461
train,fixed_300_no_overlap,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FRANCHISE AGREEMENT,11368,38,42,36,0.8571428571428571
train,fixed_300_no_overlap,IMMUNOMEDICSINC_08_07_2019-EX-10.1-PROMOTION AGREEMENT,24022,81,36,32,0.8888888888888888
train,fixed_300_no_overlap,BravatekSolutionsInc_20170418_8-K_EX-10.1_10205739_EX-10.1_Reseller Agreement,2384,8,17,14,0.8235294117647058
train,fixed_300_no_overlap,SPORTHALEYINC_09_29_1997-EX-10.2-10-ENDORSEMENT AGREEMENT,1537,6,21,19,0.9047619047619048
train,fixed_300_no_overlap,XENCORINC_10_25_2013-EX-10.24-COLLABORATION AGREEMENT (3),20117,68,66,54,0.8181818181818182
train,fixed_300_no_overlap,NETGROCERINC_07_31_1998-EX-10.15-SPONSORSHIP AGREEMENT,5206,18,26,23,0.8846153846153846
train,fixed_300_no_overlap,CoherusBiosciencesInc_20200227_10-K_EX-10.29_12021376_EX-10.29_Development Agreement,21991,74,56,41,0.7321428571428571
train,fixed_300_no_overlap,DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,11296,38,43,35,0.813953488372093
train,fixed_300_no_overlap,NmfSlfIInc_20200115_10-12GA_EX-10.5_11946987_EX-10.5_Trademark License Agreement,2694,9,25,24,0.96
train,fixed_300_no_overlap,KALLOINC_11_03_2011-EX-10.1-STRATEGIC ALLIANCE AGREEMENT,11172,38,34,33,0.9705882352941176
train,fixed_300_no_overlap,MOSSIMOINC_04_14_2000-EX-10.14-ENDORSEMENT AGREEMENT,3480,12,28,25,0.8928571428571429
train,fixed_300_no_overlap,FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT,564,2,8,8,1.0
train,fixed_300_no_overlap,RandWorldwideInc_20010402_8-KA_EX-10.2_2102464_EX-10.2_Co-Branding Agreement,6718,23,34,33,0.9705882352941176
train,fixed_300_no_overlap,GOLDRESOURCECORP_12_11_2008-EX-10.1-STRATEGIC ALLIANCE AGREEMENT,8786,30,36,29,0.8055555555555556
train,fixed_300_no_overlap,"Loop Industries, Inc. - Marketing Agreement",5244,18,19,18,0.9473684210526315
train,fixed_300_no_overlap,BloomEnergyCorp_20180321_DRSA (on S-1)_EX-10_11240356_EX-10_Maintenance Agreement,16116,54,36,30,0.8333333333333334
train,fixed_300_no_overlap,AudibleInc_20001113_10-Q_EX-10.32_2599586_EX-10.32_Co-Branding Agreement_ Marketing Agreement_ Investment Distribution Agreement,11211,38,47,38,0.8085106382978723
train,fixed_300_no_overlap,HOLIDAYRVSUPERSTORESINC_04_15_2002-EX-10.13-ENDORSEMENT AGREEMENT,2189,8,17,17,1.0
train,fixed_300_no_overlap,NeuroboPharmaceuticalsInc_20190903_S-4_EX-10.36_11802165_EX-10.36_Manufacturing Agreement_ Supply Agreement,3094,11,11,9,0.8181818181818182
train,fixed_300_no_overlap,SONUSCORP_03_12_1997-EX-10.11-SPONSORSHIP AGREEMENT,3891,13,10,10,1.0
train,fixed_300_no_overlap,RangeResourcesLouisianaInc_20150417_8-K_EX-10.5_9045501_EX-10.5_Transportation Agreement,15659,53,21,15,0.7142857142857143
train,fixed_300_no_overlap,CHAPARRALRESOURCESINC_03_30_2000-EX-10.66-TRANSPORTATION CONTRACT,3865,13,17,16,0.9411764705882353
train,fixed_300_no_overlap,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC ALLIANCE AGREEMENT,6938,24,44,35,0.7954545454545454
train,fixed_300_no_overlap,IpassInc_20181203_8-K_EX-99.1_11445874_EX-99.1_Reseller Agreement,11394,38,30,29,0.9666666666666667
train,fixed_300_no_overlap,VERSOTECHNOLOGIESINC_12_28_2007-EX-99.3-INTELLECTUAL PROPERTY AGREEMENT,739,3,8,7,0.875
train,fixed_300_no_overlap,EhaveInc_20190515_20-F_EX-4.44_11678816_EX-4.44_License Agreement_ Reseller Agreement,13634,46,62,53,0.8548387096774194
train,fixed_300_no_overlap,"UNITEDNATIONALBANCORP_03_03_1999-EX-99-Outsourcing Agreement with the BISYS Group, Inc.",279,1,7,7,1.0
train,fixed_300_no_overlap,VirtuosoSurgicalInc_20191227_1-A_EX1A-6 MAT CTRCT_11933379_EX1A-6 MAT CTRCT_License Agreement,5675,19,37,33,0.8918918918918919
train,fixed_300_no_overlap,"ROCKYMOUNTAINCHOCOLATEFACTORY,INC_12_23_2019-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",19420,65,34,28,0.8235294117647058
train,fixed_300_no_overlap,VITAMINSHOPPECOMINC_09_13_1999-EX-10.26-SPONSORSHIP AGREEMENT,8223,28,16,13,0.8125
train,fixed_300_no_overlap,"SOLUTIONSVENDINGINTERNATIONAL,INC_03_31_2020-EX1A-1 UNDR AGMT-SERVICES AGREEMENT",1122,4,9,9,1.0
train,fixed_300_no_overlap,InnerscopeHearingTechnologiesInc_20181109_8-K_EX-10.6_11419704_EX-10.6_Distributor Agreement,3360,12,27,26,0.9629629629629629
train,fixed_300_no_overlap,SmartRxSystemsInc_20180914_1-A_EX1A-6 MAT CTRCT_11351705_EX1A-6 MAT CTRCT_Distributor Agreement,6123,21,25,22,0.88
train,fixed_300_no_overlap,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY AGREEMENT,9771,33,27,24,0.8888888888888888
train,fixed_300_no_overlap,"CORALGOLDRESOURCES,LTD_05_28_2020-EX-4.1-CONSULTING AGREEMENT",4730,16,20,19,0.95
train,fixed_300_no_overlap,Cerus Corporation - FIRST AMEND TO SUPPLY AND MANUFACTURING AGREEMENT,1796,6,7,7,1.0
train,fixed_300_no_overlap,OLDAPIWIND-DOWNLTD_01_08_2016-EX-1.3-AGENCY AGREEMENT2,630,3,8,8,1.0
train,fixed_300_no_overlap,ATENTOSA_07_06_2020-EX-99.1-JOINT FILING AGREEMENT,357,2,12,12,1.0
train,fixed_300_no_overlap,HealthcentralCom_19991108_S-1A_EX-10.27_6623292_EX-10.27_Co-Branding Agreement,6492,22,34,27,0.7941176470588235
train,fixed_300_no_overlap,GAINSCOINC_01_21_2010-EX-10.41-SPONSORSHIP AGREEMENT,2452,9,26,21,0.8076923076923077
train,fixed_300_no_overlap,"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement",1988,7,12,12,1.0
train,fixed_300_no_overlap,IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT,3407,12,26,21,0.8076923076923077
train,fixed_300_no_overlap,"IPAYMENT,INC_05_14_2007-EX-10.1-SPONSORSHIP AGREEMENT",14652,49,34,29,0.8529411764705882
train,fixed_300_no_overlap,RISEEDUCATIONCAYMANLTD_04_17_2020-EX-4.23-SERVICE AGREEMENT,2394,8,13,12,0.9230769230769231
train,fixed_300_no_overlap,STARTECGLOBALCOMMUNICATIONSCORP_11_16_1998-EX-10.30-CONSTRUCTION AND MAINTENANCE AGREEMENT,14551,49,74,70,0.9459459459459459
train,fixed_300_no_overlap,LejuHoldingsLtd_20140121_DRS (on F-1)_EX-10.26_8473102_EX-10.26_Content License Agreement2,327,2,7,7,1.0
train,fixed_300_no_overlap,FIBROGENINC_10_01_2014-EX-10.11-COLLABORATION AGREEMENT,24526,82,51,41,0.803921568627451
train,fixed_300_no_overlap,"KNOWLABS,INC_08_15_2005-EX-10-INTELLECTUAL PROPERTY AGREEMENT",1970,7,16,15,0.9375
train,fixed_300_no_overlap,UAGHINC_04_14_2004-EX-10.18-MAINTENANCE AGREEMENT,2676,9,19,17,0.8947368421052632
train,fixed_300_no_overlap,"ARMSTRONGFLOORING,INC_01_07_2019-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT",10349,35,49,42,0.8571428571428571
train,fixed_300_no_overlap,VitalibisInc_20180316_8-K_EX-10.2_11100168_EX-10.2_Hosting Agreement,7045,24,29,26,0.896551724137931
train,fixed_300_no_overlap,HEALTHGATEDATACORP_11_24_1999-EX-10.1-HOSTING AND MANAGEMENT AGREEMENT - Escrow Agreement,4201,15,15,13,0.8666666666666667
train,fixed_300_no_overlap,BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT,6470,22,27,25,0.9259259259259259
train,fixed_300_no_overlap,"IOVANCEBIOTHERAPEUTICS,INC_08_03_2017-EX-10.1-STRATEGIC ALLIANCE AGREEMENT",10693,36,27,22,0.8148148148148148
train,fixed_300_no_overlap,NEONSYSTEMSINC_03_01_1999-EX-10.5-DISTRIBUTOR AGREEMENT_New,8888,30,40,36,0.9
train,fixed_300_no_overlap,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,16176,54,49,45,0.9183673469387755
train,fixed_300_no_overlap,"FIDELITYNATIONALINFORMATIONSERVICES,INC_08_05_2009-EX-10.3-INTELLECTUAL PROPERTY AGREEMENT",19341,65,70,44,0.6285714285714286
train,fixed_300_no_overlap,TRUENORTHENERGYCORP_02_08_2007-EX-10.1-DEVELOPMENT AGREEMENT,6961,24,19,16,0.8421052631578947
train,fixed_300_no_overlap,GentechHoldingsInc_20190808_1-A_EX1A-6 MAT CTRCT_11776814_EX1A-6 MAT CTRCT_Distributor Agreement,4097,14,24,20,0.8333333333333334
train,fixed_300_no_overlap,TICKETSCOMINC_06_22_1999-EX-10.22-SPONSORSHIP AGREEMENT,1155,4,16,14,0.875
train,fixed_300_no_overlap,"ADMA BioManufacturing, LLC -  Amendment #3 to Manufacturing Agreement ",2478,9,16,14,0.875
train,fixed_300_no_overlap,OFGBANCORP_03_28_2007-EX-10.23-OUTSOURCING AGREEMENT,24004,81,44,36,0.8181818181818182
train,fixed_300_no_overlap,"DUOSTECHNOLOGIESGROUP,INC_04_21_2009-EX-10.1-STRATEGIC ALLIANCE AGREEMENT",7148,24,38,31,0.8157894736842105
train,fixed_300_no_overlap,OLDAPIWIND-DOWNLTD_01_08_2016-EX-1.3-AGENCY AGREEMENT1,15521,52,16,14,0.875
train,fixed_300_no_overlap,"ADIANUTRITION,INC_04_01_2005-EX-10.D2-RESELLER AGREEMENT",4051,14,22,22,1.0
train,fixed_300_no_overlap,"ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY AGREEMENT , 2009",23419,79,16,14,0.875
train,fixed_300_no_overlap,SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement3,438,2,2,2,1.0
train,fixed_300_no_overlap,MOVADOGROUPINC_04_30_2003-EX-10.28-ENDORSEMENT AGREEMENT,2710,10,9,9,1.0
train,fixed_300_no_overlap,StaarSurgicalCompany_20180801_10-Q_EX-10.37_11289449_EX-10.37_Distributor Agreement,7649,26,38,34,0.8947368421052632
train,fixed_300_no_overlap,EmeraldHealthBioceuticalsInc_20200218_1-A_EX1A-6 MAT CTRCT_11987205_EX1A-6 MAT CTRCT_Development Agreement,2606,9,20,18,0.9
train,fixed_300_no_overlap,STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,5496,19,32,30,0.9375
train,fixed_300_no_overlap,BEYONDCOMCORP_08_03_2000-EX-10.2-CO-HOSTING AGREEMENT,7991,27,33,32,0.9696969696969697
train,fixed_300_no_overlap,CHEETAHMOBILEINC_04_22_2014-EX-10.43-Cooperation Agreement,6230,21,23,20,0.8695652173913043
train,fixed_300_no_overlap,ClickstreamCorp_20200330_1-A_EX1A-6 MAT CTRCT_12089935_EX1A-6 MAT CTRCT_Development Agreement,5445,19,24,22,0.9166666666666666
train,fixed_300_no_overlap,NEOMEDIATECHNOLOGIESINC_12_15_2005-EX-16.1-DISTRIBUTOR AGREEMENT,4973,17,29,28,0.9655172413793104
train,fixed_300_no_overlap,"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING AGREEMENT(1)",1850,7,16,15,0.9375
train,fixed_300_no_overlap,LejuHoldingsLtd_20140121_DRS (on F-1)_EX-10.26_8473102_EX-10.26_Content License Agreement1,7198,24,22,18,0.8181818181818182
train,fixed_300_no_overlap,"VISIUMTECHNOLOGIES,INC_10_20_2004-EX-10.20-DISTRIBUTOR AGREEMENT",7706,26,42,38,0.9047619047619048
train,fixed_300_no_overlap,"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT",28937,97,52,43,0.8269230769230769
train,fixed_300_no_overlap,SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement2,844,3,5,5,1.0
train,fixed_300_no_overlap,"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING AGREEMENT",1850,7,14,13,0.9285714285714286
train,fixed_300_no_overlap,CybergyHoldingsInc_20140520_10-Q_EX-10.27_8605784_EX-10.27_Affiliate Agreement,5326,18,26,26,1.0
train,fixed_300_no_overlap,MANAKOASERVICESCORP_11_21_2007-EX-7.5-STRATEGIC ALLIANCE AGREEMENT,2355,8,14,14,1.0
train,fixed_300_no_overlap,FLOTEKINDUSTRIESINCCN_05_09_2019-EX-10.1-SUPPLY AGREEMENT,3037,11,19,18,0.9473684210526315
train,fixed_300_no_overlap,EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT,7939,27,38,32,0.8421052631578947
train,fixed_300_no_overlap,KitovPharmaLtd_20190326_20-F_EX-4.15_11584449_EX-4.15_Manufacturing Agreement,8964,30,36,34,0.9444444444444444
train,fixed_300_no_overlap,BellringBrandsInc_20190920_S-1_EX-10.12_11817081_EX-10.12_Manufacturing Agreement3,1240,5,10,10,1.0
train,fixed_300_no_overlap,GOCALLINC_03_30_2000-EX-10.7-Promotion Agreement,2983,10,18,15,0.8333333333333334
train,fixed_300_no_overlap,LEJUHOLDINGSLTD_03_12_2014-EX-10.34-INTERNET CHANNEL COOPERATION AGREEMENT,5930,20,20,18,0.9
train,fixed_300_no_overlap,BLACKSTONEGSOLONG-SHORTCREDITINCOMEFUND_05_11_2020-EX-99.(K)(1)-SERVICE AGREEMENT,8073,27,17,14,0.8235294117647058
train,fixed_300_no_overlap,"MEETGROUP,INC_06_29_2017-EX-10.1-COOPERATION AGREEMENT",9394,32,15,13,0.8666666666666667
train,fixed_300_no_overlap,GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement3,545,2,10,10,1.0
train,fixed_300_no_overlap,ADAPTIMMUNETHERAPEUTICSPLC_04_06_2017-EX-10.11-STRATEGIC ALLIANCE AGREEMENT,15471,52,56,51,0.9107142857142857
train,fixed_300_no_overlap,ENTRUSTINC_07_24_1998-EX-10.5-STRATEGIC ALLIANCE AGREEMENT,5893,20,39,35,0.8974358974358975
train,fixed_300_no_overlap,SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT,1876,7,18,15,0.8333333333333334
train,fixed_300_no_overlap,NATIONALPROCESSINGINC_07_18_1996-EX-10.4-SPONSORSHIP AGREEMENT,4359,15,14,12,0.8571428571428571
train,fixed_300_no_overlap,SimplicityEsportsGamingCompany_20181130_8-K_EX-10.1_11444071_EX-10.1_Franchise Agreement,4347,15,27,23,0.8518518518518519
train,fixed_300_no_overlap,QIWI_06_16_2017-EX-99.(D)(2)-COOPERATION AGREEMENT,4170,14,16,12,0.75
train,fixed_300_no_overlap,RemarkHoldingsInc_20081114_10-Q_EX-10.24_2895649_EX-10.24_Content License Agreement,9178,31,54,50,0.9259259259259259
train,fixed_300_no_overlap,CnsPharmaceuticalsInc_20200326_8-K_EX-10.1_12079626_EX-10.1_Development Agreement,3260,11,14,14,1.0
train,fixed_300_no_overlap,GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement2,1853,7,25,23,0.92
train,fixed_300_no_overlap,"BLUEHILLSBANCORP,INC_05_20_2014-EX-1.1-AGENCY AGREEMENT",21046,71,22,19,0.8636363636363636
train,fixed_300_no_overlap,GarrettMotionInc_20181001_8-K_EX-2.4_11364532_EX-2.4_Intellectual Property Agreement,8757,30,33,24,0.7272727272727273
train,fixed_300_no_overlap,TheglobeComInc_19990503_S-1A_EX-10.20_5416126_EX-10.20_Co-Branding Agreement,6614,23,35,33,0.9428571428571428
train,fixed_300_no_overlap,EmbarkComInc_19991008_S-1A_EX-10.10_6487661_EX-10.10_Co-Branding Agreement,5039,17,22,18,0.8181818181818182
train,fixed_300_no_overlap,TRANSMONTAIGNEPARTNERSLLC_03_13_2020-EX-10.9-SERVICES AGREEMENT,880,3,12,12,1.0
train,fixed_300_no_overlap,"COOLTECHNOLOGIES,INC_10_25_2017-EX-10.71-Strategic Alliance Agreement",2154,8,14,12,0.8571428571428571
train,fixed_300_no_overlap,ALLIANCEBANCORPINCOFPENNSYLVANIA_10_18_2006-EX-1.2-AGENCY AGREEMENT,20957,70,24,24,1.0
train,fixed_300_no_overlap,XpresspaGroupInc_20190401_10-K_EX-10.28_11599457_EX-10.28_Marketing Agreement,8460,29,49,40,0.8163265306122449
train,fixed_300_no_overlap,BellringBrandsInc_20190920_S-1_EX-10.12_11817081_EX-10.12_Manufacturing Agreement2,344,2,9,9,1.0
train,fixed_300_no_overlap,IdeanomicsInc_20160330_10-K_EX-10.26_9512211_EX-10.26_Content License Agreement,6321,22,28,24,0.8571428571428571
train,fixed_300_no_overlap,BIOAMBERINC_04_10_2013-EX-10.34-DEVELOPMENT AGREEMENT (1),5818,20,30,25,0.8333333333333334
train,fixed_300_no_overlap,PrudentialBancorpInc_20170606_8-K_EX-10.4_10474434_EX-10.4_Endorsement Agreement,2264,8,12,11,0.9166666666666666
train,fixed_300_no_overlap,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATION AGREEMENT",32708,110,89,65,0.7303370786516854
train,fixed_300_no_overlap,UnionDentalHoldingsInc_20050204_8-KA_EX-10_3345577_EX-10_Affiliate Agreement,1850,7,11,11,1.0
train,fixed_300_no_overlap,WOMENSGOLFUNLIMITEDINC_03_29_2000-EX-10.13-ENDORSEMENT AGREEMENT - Intellectual Property Rights                 Confidentiality and Non-Use Obligations Agreement,940,4,7,7,1.0
train,fixed_300_no_overlap,SPHERE3DCORP_06_24_2020-EX-10.12-CONSULTING AGREEMENT,1897,7,12,12,1.0
train,fixed_300_no_overlap,ENTERPRISEPRODUCTSPARTNERSLP_07_08_1998-EX-10.3-TRANSPORTATION CONTRACT,11141,38,36,29,0.8055555555555556
train,fixed_300_no_overlap,HerImports_20161018_8-KA_EX-10.14_9765707_EX-10.14_Maintenance Agreement,1595,6,8,7,0.875
train,fixed_300_no_overlap,PROLONGINTERNATIONALCORP_03_23_1998-EX-10.16-SPONSORSHIP AGREEMENT,2180,8,11,11,1.0
train,fixed_300_no_overlap,DYNTEKINC_07_30_1999-EX-10-ONLINE HOSTING AGREEMENT,4009,14,20,19,0.95
train,fixed_300_no_overlap,ALAMOGORDOFINANCIALCORP_12_16_1999-EX-1-AGENCY AGREEMENT,18815,63,22,22,1.0
train,fixed_300_no_overlap,StampscomInc_20001114_10-Q_EX-10.47_2631630_EX-10.47_Co-Branding Agreement,11730,40,46,39,0.8478260869565217
train,fixed_300_no_overlap,InvendaCorp_20000828_S-1A_EX-10.2_2588206_EX-10.2_Co-Branding Agreement,14682,49,63,54,0.8571428571428571
train,fixed_300_no_overlap,WebmdHealthCorp_20050908_S-1A_EX-10.7_1027007_EX-10.7_Content License Agreement,2356,8,20,18,0.9
train,fixed_300_no_overlap,SANDRIDGEENERGYINC_08_06_2009-EX-10.6-OPERATIONS AND MAINTENANCE AGREEMENT,10964,37,34,30,0.8823529411764706
train,fixed_300_no_overlap,ON4COMMUNICATIONSINC_07_02_2009-EX-10.1-PROMOTION AGREEMENT,2349,8,13,12,0.9230769230769231
train,fixed_300_no_overlap,GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement1,17147,58,68,52,0.7647058823529411
train,fixed_300_no_overlap,BANUESTRAFINANCIALCORP_09_08_2006-EX-10.16-AGENCY AGREEMENT,7308,25,12,11,0.9166666666666666
train,fixed_300_no_overlap,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_11943350_EX-10.5_License Agreement,5818,20,28,26,0.9285714285714286
train,fixed_300_no_overlap,NlsPharmaceuticsLtd_20200228_F-1_EX-10.14_12029046_EX-10.14_Development Agreement,10546,36,29,23,0.7931034482758621
train,fixed_300_no_overlap,"VIRTUALSCOPICS,INC_11_12_2010-EX-10.1-STRATEGIC ALLIANCE AGREEMENT",7273,25,31,28,0.9032258064516129
train,fixed_300_no_overlap,BellringBrandsInc_20190920_S-1_EX-10.12_11817081_EX-10.12_Manufacturing Agreement1,6565,22,23,19,0.8260869565217391
